HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Deck_Num,Deck_Side,Group,GroupSize
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,B,281.0,S,7452,1
Europa,False,55 Cancri e,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,B,281.0,S,7452,2
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,B,281.0,S,7452,3
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,275.0,S,7453,1
Europa,False,55 Cancri e,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,A,80.0,P,7455,1
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1210.0,S,7456,1
Mars,False,TRAPPIST-1e,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,E,496.0,S,7457,1
Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1211.0,S,7458,1
Europa,False,TRAPPIST-1e,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,B,282.0,S,7459,1
Earth,False,55 Cancri e,24.0,False,786.0,0.0,0.0,309.0,0.0,True,F,1543.0,P,7460,1
Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,D,223.0,S,7461,1
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1206.0,P,7462,1
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1207.0,P,7464,1
Mars,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,F,1426.0,S,7472,1
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1545.0,P,7475,1
Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1545.0,P,7475,2
Earth,False,PSO J318.5-22,22.0,False,27.0,0.0,0.0,663.0,0.0,False,F,1546.0,P,7477,1
Europa,False,Unknown,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,C,276.0,S,7478,1
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1429.0,S,7479,1
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,G,1215.0,S,7481,1
Mars,False,PSO J318.5-22,43.0,False,244.0,0.0,358.0,160.0,800.0,True,E,485.0,P,7483,1
Earth,False,55 Cancri e,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,G,1209.0,P,7484,1
Europa,False,TRAPPIST-1e,26.0,False,36.0,2285.0,0.0,2287.0,159.0,False,F,82.0,S,7485,1
Earth,False,55 Cancri e,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,G,1210.0,P,7486,1
Earth,False,TRAPPIST-1e,63.0,False,174.0,282.0,321.0,8.0,0.0,True,G,1216.0,S,7487,1
Mars,False,TRAPPIST-1e,29.0,False,558.0,0.0,386.0,355.0,0.0,False,E,486.0,P,7488,1
Mars,True,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,True,E,486.0,P,7488,2
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1217.0,S,7490,1
Mars,False,TRAPPIST-1e,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,D,224.0,S,7492,1
Earth,False,TRAPPIST-1e,53.0,False,2.0,794.0,425.0,0.0,397.0,False,E,487.0,P,7494,1
Mars,False,TRAPPIST-1e,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,F,1431.0,S,7495,1
Europa,False,55 Cancri e,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,C,278.0,S,7496,1
Mars,False,TRAPPIST-1e,68.0,True,523.0,0.0,859.0,201.0,782.0,False,F,1550.0,P,7498,1
Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1550.0,P,7498,2
Mars,False,TRAPPIST-1e,27.0,True,30.0,0.0,910.0,0.0,0.0,True,F,1550.0,P,7498,3
Earth,False,55 Cancri e,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,F,1551.0,P,7499,1
Unknown,False,TRAPPIST-1e,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,F,1432.0,S,7500,1
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,484.0,320.0,False,F,1433.0,S,7501,1
Europa,False,55 Cancri e,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,C,241.0,P,7502,1
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,283.0,S,7503,1
Europa,False,TRAPPIST-1e,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,B,283.0,S,7503,2
Earth,False,TRAPPIST-1e,30.0,False,0.0,2.0,0.0,690.0,86.0,False,F,1552.0,P,7504,1
Mars,False,TRAPPIST-1e,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,F,1553.0,P,7505,1
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1553.0,P,7505,2
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1553.0,P,7505,3
Earth,False,TRAPPIST-1e,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,F,1554.0,P,7506,1
Earth,False,TRAPPIST-1e,19.0,False,0.0,789.0,0.0,0.0,0.0,False,E,499.0,S,7507,1
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,E,499.0,S,7507,2
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,E,499.0,S,7507,3
Europa,False,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,0.0,90.0,False,B,284.0,S,7508,1
Earth,False,TRAPPIST-1e,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,F,1434.0,S,7509,1
Mars,False,55 Cancri e,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,F,1435.0,S,7510,1
Earth,False,PSO J318.5-22,29.0,False,5.0,598.0,0.0,0.0,0.0,False,F,1436.0,S,7512,1
Earth,False,TRAPPIST-1e,25.0,False,0.0,779.0,0.0,2.0,6.0,False,E,488.0,P,7513,1
Earth,False,TRAPPIST-1e,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,F,1555.0,P,7514,1
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,F,1437.0,S,7515,1
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1437.0,S,7515,2
Earth,False,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,False,F,1557.0,P,7517,1
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B,246.0,P,7518,1
Europa,False,PSO J318.5-22,32.0,True,2502.0,700.0,1104.0,13902.0,484.0,False,B,246.0,P,7518,2
Earth,False,TRAPPIST-1e,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,F,1559.0,P,7520,1
Earth,False,TRAPPIST-1e,44.0,False,657.0,0.0,103.0,0.0,394.0,False,F,1560.0,P,7521,1
Earth,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,908.0,False,G,1214.0,P,7522,1
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,643.0,167.0,0.0,True,G,1219.0,S,7523,1
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1215.0,P,7524,1
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1215.0,P,7524,2
Europa,False,TRAPPIST-1e,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,C,279.0,S,7525,1
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,279.0,S,7525,2
Earth,False,TRAPPIST-1e,18.0,False,0.0,732.0,2.0,13.0,47.0,True,F,1561.0,P,7527,1
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1221.0,S,7529,1
Europa,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,B,286.0,S,7531,1
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,286.0,S,7531,2
Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1223.0,S,7533,1
Earth,False,PSO J318.5-22,40.0,False,420.0,0.0,345.0,1.0,0.0,False,F,1439.0,S,7534,1
Earth,False,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,True,F,1562.0,P,7535,1
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1440.0,S,7536,1
Europa,False,TRAPPIST-1e,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,A,81.0,P,7538,1
Europa,False,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,0.0,False,A,81.0,P,7538,2
Earth,False,TRAPPIST-1e,35.0,False,4.0,53.0,0.0,0.0,844.0,False,F,1442.0,S,7542,1
Earth,False,TRAPPIST-1e,29.0,False,0.0,0.0,702.0,0.0,56.0,False,F,1564.0,P,7543,1
Earth,False,TRAPPIST-1e,54.0,False,118.0,0.0,0.0,669.0,0.0,False,E,501.0,S,7544,1
Earth,True,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,False,G,1225.0,S,7545,1
Earth,False,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,E,489.0,P,7549,1
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1216.0,P,7550,1
Earth,False,TRAPPIST-1e,26.0,False,0.0,652.0,97.0,43.0,0.0,True,E,490.0,P,7552,1
Earth,False,PSO J318.5-22,19.0,False,10.0,24.0,0.0,0.0,565.0,False,F,1444.0,S,7553,1
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,441.0,0.0,423.0,False,F,1569.0,P,7559,1
Europa,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,C,244.0,P,7560,1
Earth,False,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,False,F,1445.0,S,7561,1
Mars,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1570.0,P,7563,1
Europa,False,TRAPPIST-1e,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,B,247.0,P,7565,1
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,247.0,P,7565,2
Europa,False,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,B,247.0,P,7565,3
Europa,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,B,247.0,P,7565,4
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1227.0,S,7567,1
Earth,False,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,False,F,1571.0,P,7568,1
Mars,False,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,False,E,493.0,P,7569,1
Mars,False,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,False,D,237.0,P,7569,2
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1228.0,S,7572,1
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1217.0,P,7573,1
Europa,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,B,287.0,S,7574,1
Europa,False,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,True,D,239.0,P,7576,1
Europa,False,TRAPPIST-1e,39.0,False,2.0,530.0,0.0,0.0,1360.0,False,D,239.0,P,7576,2
Earth,False,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,False,E,502.0,S,7577,1
Earth,False,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,False,F,1572.0,P,7578,1
Earth,False,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,True,G,1229.0,S,7579,1
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1230.0,S,7580,1
Mars,False,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,True,F,1574.0,P,7583,1
Europa,False,Unknown,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,288.0,S,7584,1
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,B,288.0,S,7584,2
Unknown,False,TRAPPIST-1e,31.0,False,0.0,1000.0,0.0,19.0,1776.0,False,B,288.0,S,7584,3
Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,C,281.0,S,7585,1
Europa,False,TRAPPIST-1e,39.0,False,8209.0,18.0,432.0,3560.0,54.0,False,C,281.0,S,7585,2
Europa,False,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,True,C,281.0,S,7585,3
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,281.0,S,7585,4
Europa,False,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,True,C,245.0,P,7586,1
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1219.0,P,7588,1
Earth,False,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,True,G,1219.0,P,7588,2
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1586.0,0.0,False,F,1450.0,S,7592,1
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,C,282.0,S,7594,1
Earth,False,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,True,F,1451.0,S,7595,1
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C,283.0,S,7596,1
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C,283.0,S,7596,2
Earth,True,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1231.0,S,7598,1
Earth,False,TRAPPIST-1e,44.0,False,0.0,204.0,135.0,225.0,223.0,False,E,495.0,P,7599,1
Earth,False,TRAPPIST-1e,17.0,False,214.0,552.0,0.0,241.0,0.0,False,G,1232.0,S,7601,1
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1579.0,P,7604,1
Mars,False,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,False,F,1579.0,P,7604,2
Mars,False,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,False,F,1452.0,S,7605,1
Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1453.0,S,7606,1
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1454.0,S,7608,1
Europa,False,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,False,A,83.0,P,7609,1
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,A,83.0,P,7609,2
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C,246.0,P,7614,1
Earth,False,PSO J318.5-22,20.0,False,11.0,725.0,0.0,0.0,0.0,True,F,1457.0,S,7616,1
Earth,False,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,True,G,1235.0,S,7618,1
Mars,False,Unknown,17.0,False,3651.0,0.0,2228.0,38.0,0.0,False,F,1583.0,P,7620,1
Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B,250.0,P,7621,1
Earth,False,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,False,G,1237.0,S,7622,1
Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,84.0,798.0,0.0,False,G,1223.0,P,7623,1
Europa,True,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,True,C,284.0,S,7624,1
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,114.0,2.0,683.0,False,F,1458.0,S,7625,1
Earth,False,TRAPPIST-1e,29.0,False,767.0,16.0,9.0,0.0,0.0,False,E,496.0,P,7626,1
Europa,False,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,True,A,92.0,S,7627,1
Mars,False,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,True,F,1584.0,P,7628,1
Mars,False,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,False,D,240.0,P,7628,2
Earth,False,55 Cancri e,48.0,False,0.0,172.0,115.0,1.0,645.0,False,F,1585.0,P,7630,1
Europa,False,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,False,E,497.0,P,7631,1
Mars,False,TRAPPIST-1e,28.0,False,2703.0,0.0,4.0,1.0,0.0,False,D,226.0,S,7632,1
Unknown,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,847.0,1.0,False,G,1224.0,P,7633,1
Earth,True,Unknown,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1239.0,S,7634,1
Europa,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,B,289.0,S,7635,1
Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,B,290.0,S,7639,1
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1226.0,P,7640,1
Earth,False,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,True,F,1586.0,P,7641,1
Europa,False,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,False,C,247.0,P,7643,1
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,C,247.0,P,7643,2
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1227.0,P,7644,1
Europa,False,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,True,C,285.0,S,7646,1
Europa,False,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,False,C,285.0,S,7646,2
Europa,False,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,True,C,285.0,S,7646,3
Earth,False,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,False,G,1240.0,S,7647,1
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1241.0,S,7649,1
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1242.0,S,7650,1
Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1242.0,S,7650,2
Earth,True,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1242.0,S,7650,3
Earth,False,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,True,F,1461.0,S,7650,4
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1242.0,S,7650,5
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,292.0,S,7652,1
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1244.0,S,7656,1
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,294.0,S,7660,1
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1245.0,S,7661,1
Earth,True,Unknown,40.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1229.0,P,7665,1
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1591.0,P,7666,1
Europa,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,B,251.0,P,7667,1
Earth,False,TRAPPIST-1e,24.0,False,0.0,636.0,136.0,37.0,0.0,False,G,1230.0,P,7669,1
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1465.0,S,7670,1
Earth,False,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,False,F,1466.0,S,7671,1
Mars,False,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,False,D,227.0,S,7676,1
Earth,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1247.0,S,7677,1
Earth,False,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,False,G,1231.0,P,7678,1
Earth,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1231.0,P,7678,2
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1232.0,P,7679,1
Europa,False,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,False,C,250.0,P,7680,1
Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1248.0,S,7682,1
Earth,False,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,True,F,1467.0,S,7683,1
Europa,False,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,True,C,286.0,S,7684,1
Earth,False,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,False,F,1596.0,P,7687,1
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1233.0,P,7688,1
Earth,False,Unknown,24.0,False,0.0,96.0,0.0,597.0,0.0,False,F,1597.0,P,7689,1
Earth,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1234.0,P,7690,1
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1598.0,P,7691,1
Europa,False,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,False,C,287.0,S,7692,1
Europa,False,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,True,B,252.0,P,7693,1
Europa,False,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,252.0,P,7693,2
Earth,False,TRAPPIST-1e,30.0,False,574.0,0.0,0.0,25.0,2.0,False,F,1599.0,P,7694,1
Mars,False,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,False,E,499.0,P,7696,1
Mars,False,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,False,F,1601.0,P,7696,2
Europa,False,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,B,295.0,S,7697,1
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,B,295.0,S,7697,2
Mars,False,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,True,F,1602.0,P,7698,1
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1235.0,P,7699,1
Mars,False,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,False,F,1603.0,P,7700,1
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1236.0,P,7702,1
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1251.0,S,7703,1
Unknown,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,1251.0,S,7703,2
Mars,False,TRAPPIST-1e,46.0,False,5888.0,0.0,13.0,12.0,0.0,False,F,1470.0,S,7705,1
Earth,False,Unknown,23.0,False,40.0,4.0,9.0,318.0,1413.0,False,G,1237.0,P,7707,1
Earth,False,TRAPPIST-1e,18.0,False,110.0,103.0,471.0,11.0,1.0,False,F,1471.0,S,7708,1
Earth,False,PSO J318.5-22,27.0,False,2647.0,0.0,0.0,42.0,32.0,False,F,1604.0,P,7709,1
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1238.0,P,7709,2
Europa,False,TRAPPIST-1e,27.0,False,118.0,1769.0,4127.0,118.0,619.0,True,B,253.0,P,7710,1
Unknown,False,TRAPPIST-1e,24.0,False,0.0,82.0,0.0,1624.0,77.0,False,D,241.0,P,7711,1
Europa,False,TRAPPIST-1e,25.0,True,1.0,4298.0,0.0,0.0,2.0,True,A,93.0,S,7712,1
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,B,296.0,S,7713,1
Earth,False,TRAPPIST-1e,19.0,False,0.0,28.0,62.0,24.0,1686.0,False,G,1239.0,P,7714,1
Earth,False,55 Cancri e,18.0,False,1.0,5.0,305.0,347.0,0.0,False,F,1605.0,P,7715,1
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,E,500.0,P,7716,1
Earth,False,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,563.0,344.0,False,G,1240.0,P,7717,1
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,E,506.0,S,7719,1
Earth,False,55 Cancri e,53.0,False,0.0,0.0,754.0,46.0,0.0,False,F,1606.0,P,7720,1
Mars,False,TRAPPIST-1e,27.0,False,83.0,0.0,2621.0,5.0,0.0,True,D,242.0,P,7721,1
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,254.0,P,7723,1
Mars,False,TRAPPIST-1e,25.0,False,338.0,319.0,32.0,15.0,0.0,False,F,1472.0,S,7724,1
Earth,False,55 Cancri e,33.0,False,0.0,0.0,0.0,436.0,224.0,True,E,507.0,S,7727,1
Europa,False,TRAPPIST-1e,27.0,False,0.0,9.0,0.0,40.0,7621.0,False,C,289.0,S,7728,1
Europa,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,C,251.0,P,7729,1
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,B,255.0,P,7731,1
Mars,False,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,False,E,502.0,P,7736,1
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1476.0,S,7738,1
Earth,False,TRAPPIST-1e,22.0,False,60.0,48.0,0.0,0.0,500.0,False,F,1609.0,P,7739,1
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,G,1252.0,S,7741,1
Earth,False,TRAPPIST-1e,24.0,False,9.0,769.0,9.0,0.0,0.0,False,E,508.0,S,7741,2
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1477.0,S,7742,1
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1477.0,S,7742,2
Earth,False,TRAPPIST-1e,63.0,False,0.0,243.0,0.0,777.0,0.0,False,G,1244.0,P,7743,1
Europa,False,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,False,B,298.0,S,7744,1
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,B,298.0,S,7744,2
Europa,True,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,F,82.0,S,7746,1
